track_name,track_popularity,playlist_genre,duration_ms,track_album_release_year,track_album_release_month,feature,value
Inner Hell,26,rock,256000,2019,12,valence,0.138
Summiteer,45,rock,191250,2019,12,valence,0.446
Pavement,38,rock,213281,2019,11,valence,0.309
Uni,40,rock,217500,2019,11,valence,0.279
Emerge,33,rock,252409,2019,11,valence,0.36
G X D S ?,37,rock,169955,2019,1,valence,0.151
I Got It,33,rock,134400,2019,6,valence,0.683
Beauty Queen,39,rock,214384,2019,12,valence,0.113
Eléktron - Ao Vivo,24,rock,265695,2019,2,valence,0.36
I Take Everything I Can,28,rock,241198,2019,10,valence,0.429
Empires,28,rock,217200,2019,10,valence,0.185
MisGuided,34,rock,227663,2019,8,valence,0.467
Bad Guy,25,rock,196572,2019,8,valence,0.756
We Built This City,35,rock,292667,2019,11,valence,0.69
Recoiled,36,rock,215520,2019,11,valence,0.586
Quid Pro Quo,35,rock,219253,2019,11,valence,0.56
Out of Place,33,rock,189032,2019,9,valence,0.622
Bangladesh,27,rock,229000,2019,9,valence,0.549
Fugados del Blister,29,rock,206000,2019,9,valence,0.552
Survivor's Guilt,21,rock,242625,2019,10,valence,0.305
Even Angels,39,rock,232220,2019,9,valence,0.349
She's High Again,40,rock,219337,2019,10,valence,0.938
Como Vos,31,rock,191583,2019,9,valence,0.711
On the Line,29,rock,201267,2019,11,valence,0.35
Ramona,30,rock,164280,2019,11,valence,0.539
Success,29,rock,195612,2019,9,valence,0.587
Bubblegum,30,rock,186251,2019,3,valence,0.763
Walking Down The Road,36,rock,156087,2019,10,valence,0.78
I'll Always Be Your Fool,36,rock,203154,2019,10,valence,0.698
Time,35,rock,239375,2019,10,valence,0.439
'Til the Cows Come Home,30,rock,199800,2019,3,valence,0.783
Drive,34,rock,203747,2019,8,valence,0.687
Running in Circles,23,rock,238080,2019,11,valence,0.397
Chance,16,rock,142452,2019,11,valence,0.598
Countdown,26,rock,247225,2019,11,valence,0.558
Out of Sight,21,rock,213625,2019,11,valence,0.544
Picture,25,rock,270308,2019,11,valence,0.258
Strangers After,21,rock,229603,2019,11,valence,0.411
Hard Luck,21,rock,176687,2019,11,valence,0.69
This Is Living,21,rock,201700,2019,11,valence,0.641
Drink,23,rock,254240,2019,9,valence,0.352
You're Never Gonna Like Me,17,rock,241667,2019,9,valence,0.379
Suicide (Gonna Make Its Call),23,rock,272920,2019,9,valence,0.248
Bloodstained,33,rock,200680,2019,2,valence,0.146
Like You,32,rock,230924,2019,2,valence,0.324
Demons,29,rock,317519,2019,8,valence,0.386
All over the World,29,rock,212246,2019,8,valence,0.611
Dreaming of You,27,rock,222669,2019,8,valence,0.487
349,18,rock,224496,2019,11,valence,0.366
Confessions,18,rock,225250,2019,9,valence,0.163
Insanity,20,rock,216214,2019,9,valence,0.185
Una Vez Más,21,rock,210074,2019,4,valence,0.61
Ugly,21,rock,145169,2019,3,valence,0.0864
Gave 'em Love,21,rock,171119,2019,3,valence,0.606
Teenagers,21,rock,138898,2019,3,valence,0.489
Don't Surrender,25,rock,173000,2019,12,valence,0.727
Messiah,44,latin,184200,2019,10,valence,0.624
Never Alone,67,latin,176594,2019,9,valence,0.446
Better Off Alone,56,latin,173500,2019,10,valence,0.181
Are You Mine,54,latin,209477,2019,5,valence,0.589
What I'd Give,57,latin,191321,2019,9,valence,0.513
Illuminate,47,latin,140164,2019,7,valence,0.355
Moment,47,latin,190133,2019,10,valence,0.348
Don't Let Go,50,latin,157500,2019,10,valence,0.299
Parecen Viernes,71,latin,268440,2019,5,valence,0.967
La Mejor Versión de Mi - Remix,80,latin,229333,2019,10,valence,0.894
Amor A Primera Vista,63,latin,221347,2019,6,valence,0.96
Tu Vida en la Mía,10,latin,373200,2019,2,valence,0.851
Kitipun,60,latin,216947,2019,4,valence,0.747
Inmortal,73,latin,256440,2019,4,valence,0.848
Vivir Bailando,67,latin,214413,2019,1,valence,0.553
Lo Que Te Di,64,latin,241760,2019,5,valence,0.652
Hasta Viejitos (feat. Carlos Vives),59,latin,199996,2019,9,valence,0.723
"La Plata (Los Ángeles Azules Remix) (Feat. Los Ángeles Azules, Lalo Ebratt)",51,latin,219107,2019,4,valence,0.906
Cosas Bonitas,54,latin,260632,2019,6,valence,0.727
Loma de Cayenas,51,latin,227907,2019,5,valence,0.964
La Demanda,65,latin,234480,2019,4,valence,0.951
Morir Solo,67,latin,242343,2019,8,valence,0.903
Cántalo,72,latin,218996,2019,11,valence,0.731
Corazón Enamorado,49,latin,189520,2019,4,valence,0.888
Canalla,68,latin,225387,2019,4,valence,0.902
No Te Contaron Mal,62,latin,278824,2019,1,valence,0.562
Vallenato Apretao,60,latin,158120,2019,10,valence,0.575
Payasos,66,latin,203427,2019,4,valence,0.906
El Mentiroso,5,latin,183613,2019,3,valence,0.935
Añoranza,39,latin,291533,2019,5,valence,0.927
Cariñito,2,latin,219733,2019,4,valence,0.653
Sin Tu Amor,43,latin,215500,2019,2,valence,0.871
Soltero,44,latin,260432,2019,9,valence,0.918
Con los Ojos Cerrados,43,latin,220893,2019,5,valence,0.921
La Película II,39,latin,257484,2019,10,valence,0.857
Vamos a Escapar - Salsa Version,55,latin,274650,2019,2,valence,0.64
Tan Buena,64,latin,225107,2019,5,valence,0.847
Besos de Amor,38,latin,272722,2019,8,valence,0.922
Lo Que Yo Quiero,43,latin,244053,2019,11,valence,0.808
Enamórate Bailando,38,latin,267333,2019,2,valence,0.747
Donde Estabas Anoche,44,latin,238712,2019,1,valence,0.898
Ahí Ahí,54,latin,210920,2019,5,valence,0.36
Culpable - Remix / Versión Salsa,49,latin,197167,2019,8,valence,0.948
Noches de Fantasía - Salsa Mix,33,latin,241113,2019,10,valence,0.961
Soñé Contigo,45,latin,174976,2019,6,valence,0.819
El Afortunado,43,latin,265821,2019,5,valence,0.874
Mas de Mi,48,latin,307320,2019,5,valence,0.753
Ay De Mi,34,latin,282333,2019,5,valence,0.738
Perdóname,50,latin,222408,2019,9,valence,0.859
El Que Siempre Soñó,34,latin,323682,2019,6,valence,0.921
Me Enamoro Mas de Ti,40,latin,270200,2019,5,valence,0.7
Alucinado,45,latin,270200,2019,8,valence,0.6
Candela,49,latin,206719,2019,4,valence,0.831
Años Luz,62,latin,220320,2019,4,valence,0.915
El Tren del Sabor,40,latin,279573,2019,5,valence,0.925
Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo,64,latin,237508,2019,10,valence,0.41
Me Sale Bien,43,latin,197463,2019,4,valence,0.213
Un Bossa +,56,latin,86000,2019,1,valence,0.6
Ricocó,45,latin,228000,2019,2,valence,0.934
Solo Le Dije,51,latin,236362,2019,4,valence,0.562
Dividido,50,latin,214778,2019,3,valence,0.75
¿A Dónde Vas?,44,latin,220827,2019,8,valence,0.535
Arráncame - Live,49,latin,209987,2019,8,valence,0.71
Claridad,46,latin,173292,2019,9,valence,0.787
Tropical (feat. Ondina),40,latin,195187,2019,5,valence,0.157
Ola Adiós,47,latin,183973,2019,8,valence,0.826
Viaje Tropical - Live,41,latin,215060,2019,9,valence,0.522
Helado de Mango,45,latin,208434,2019,3,valence,0.788
Ya No Te Quiero,47,latin,224293,2019,7,valence,0.377
Somos Dos,42,latin,217021,2019,9,valence,0.856
Wannajuato,38,latin,180000,2019,9,valence,0.713
Sonreír,55,latin,211480,2019,11,valence,0.677
Fishaman (feat. Elkin Robinson),48,latin,217828,2019,2,valence,0.813
Quisiera,49,latin,234485,2019,9,valence,0.766
Aloha,59,latin,187392,2019,11,valence,0.597
Sobre La Mesa,38,latin,202403,2019,6,valence,0.927
Quédate,63,latin,175733,2019,11,valence,0.93
Caribeña,40,latin,191141,2019,3,valence,0.641
Amor De Verano,49,latin,186387,2019,10,valence,0.869
Todo el Día en la Cama,40,latin,256948,2019,11,valence,0.836
Sweet & Gentle - Me Lo Dijo Adela,44,latin,177002,2019,6,valence,0.793
Temes,47,latin,196985,2019,5,valence,0.518
Kumbayeo,40,latin,214000,2019,11,valence,0.809
Morena,39,latin,189228,2019,9,valence,0.595
Agua Salada,47,latin,210480,2019,10,valence,0.508
Tú,62,latin,206612,2019,9,valence,0.729
Al Amanecer,33,latin,231473,2019,8,valence,0.227
Espiritual,39,latin,231275,2019,11,valence,0.408
Muerte En Hawaii,39,latin,186689,2019,9,valence,0.88
4am,40,latin,217996,2019,6,valence,0.706
Raúl en el Baúl,41,latin,188742,2019,6,valence,0.829
PERLA,41,latin,174882,2019,10,valence,0.72
Vértigo,49,latin,206752,2019,9,valence,0.919
Vaivén,39,latin,178734,2019,3,valence,0.553
Agua,37,latin,164000,2019,5,valence,0.439
Identidad (feat. Ibeyi),40,latin,267989,2019,5,valence,0.821
X,39,latin,167442,2019,9,valence,0.589
Manantial en la Arena,42,latin,239113,2019,12,valence,0.664
Mis Muertos,51,latin,141490,2019,11,valence,0.815
El Pulque,37,latin,185378,2019,11,valence,0.845
Como Fuego,42,latin,184925,2019,1,valence,0.802
Quisiera,42,latin,233987,2019,5,valence,0.139
La Malquerida,36,latin,231212,2019,5,valence,0.802
Colores,36,latin,214336,2019,1,valence,0.651
Cigarros y Tragos,44,latin,355372,2019,8,valence,0.886
De Aquí Pa Allá,35,latin,184101,2019,4,valence,0.794
Me Gustas Tú,38,latin,254318,2019,9,valence,0.505
Quema,44,latin,206148,2019,11,valence,0.591
Clandestino (feat. Calypso Rose),54,latin,158715,2019,5,valence,0.906
Pánico Cero,39,latin,262532,2019,5,valence,0.546
Guayaba,41,latin,212133,2019,10,valence,0.787
La Futura,36,latin,267494,2019,11,valence,0.604
Eres Tú,39,latin,159840,2019,9,valence,0.668
Desierto,39,latin,173044,2019,3,valence,0.408
La Bicicleta,42,latin,226000,2019,9,valence,0.761
Scab,38,latin,227600,2019,6,valence,0.555
Y Ahora,38,latin,192000,2019,11,valence,0.416
El Sueno de Frida,38,latin,224452,2019,7,valence,0.38
Pequeña Niña,35,latin,202026,2019,5,valence,0.843
Esto Es Real (8100mg),39,latin,298520,2019,3,valence,0.744
La Primavera,40,latin,213063,2019,5,valence,0.834
Naufragar,37,latin,194400,2019,12,valence,0.668
El Cafetal,39,latin,244660,2019,3,valence,0.485
I'll Play The Fool,16,latin,168333,2019,4,valence,0.794
BocaRosa,26,latin,222702,2019,5,valence,0.208
Paso a Huella - Captain Planet Remix,35,latin,207621,2019,12,valence,0.528
Oxum,38,latin,210000,2019,9,valence,0.583
Chica Fugaz,37,latin,138364,2019,10,valence,0.414
Sacarte a Bailar,50,latin,190909,2019,4,valence,0.639
Birthright,48,latin,183566,2019,5,valence,0.0366
Sumatra,59,latin,176308,2019,10,valence,0.156
Idiot (SLCT Remix) (Instrumental Version),52,latin,191615,2019,9,valence,0.463
7 AM,45,latin,211932,2019,2,valence,0.206
Lost Lake,53,latin,210875,2019,3,valence,0.588
We Will Get It Right,40,latin,246188,2019,4,valence,0.445
Laith,33,latin,209000,2019,9,valence,0.396
Swerve,54,latin,191441,2019,5,valence,0.264
Leftovers,43,latin,209313,2019,2,valence,0.566
Sunbathing,43,latin,319598,2019,9,valence,0.635
You like It,42,latin,181707,2019,4,valence,0.181
I Can't Help That I Miss You Now (Instrumental Version),54,latin,212727,2019,7,valence,0.646
Gonna Save Me,44,latin,239041,2019,3,valence,0.437
Past Adventures,37,latin,342339,2019,2,valence,0.579
Silent (Instrumental Version),51,latin,184854,2019,6,valence,0.46
Push,53,latin,335336,2019,9,valence,0.326
Tyto,37,latin,222331,2019,7,valence,0.143
Ever After,48,latin,227755,2019,3,valence,0.481
Lupino,59,latin,200697,2019,7,valence,0.424
Easy to Adore You,58,latin,160000,2019,12,valence,0.11
Blueblurry,45,latin,285004,2019,4,valence,0.29
Sunbeam,40,latin,170559,2019,1,valence,0.361
Mexico Para Sempre,42,latin,182058,2019,4,valence,0.487
Lost in Atlantis,52,latin,203625,2019,9,valence,0.398
Deserter,45,latin,210875,2019,7,valence,0.795
Send Me Home,38,latin,221621,2019,10,valence,0.503
Travellers,56,latin,200078,2019,7,valence,0.132
We're the Tide,36,latin,213101,2019,5,valence,0.364
Don't Say You Don't (Instrumental Version),44,latin,194734,2019,6,valence,0.677
Portimao,51,latin,206018,2019,9,valence,0.298
A Teenage Dream (Instrumental Version),37,latin,251707,2019,9,valence,0.197
Kirnua,52,latin,227899,2019,4,valence,0.496
8 Money,54,latin,192226,2019,5,valence,0.189
Summer Love,45,latin,177931,2019,11,valence,0.603
Last Forever,48,latin,254706,2019,12,valence,0.104
Non Stop Never Stop,43,latin,186618,2019,9,valence,0.224
Someone You Loved - Madism Radio Mix,67,latin,157172,2019,2,valence,0.365
Beautiful,54,latin,150000,2019,3,valence,0.397
Discovery - Sunrise Mix,51,latin,180000,2019,6,valence,0.432
Young & Reckless,48,latin,190000,2019,1,valence,0.611
I'm Going Like,55,latin,185681,2019,1,valence,0.336
Sweat On Me,46,latin,194495,2019,1,valence,0.388
Breakfast In America,50,latin,205861,2019,8,valence,0.508
Gold,52,latin,181899,2019,1,valence,0.539
Beautiful People (feat. Khalid) - NOTD Remix,66,latin,162081,2019,7,valence,0.37
Sun Is Shining,40,latin,194025,2019,5,valence,0.313
Walk Away,47,latin,164053,2019,7,valence,0.261
Falling Like The Stars - Madism Remix,59,latin,181827,2019,5,valence,0.295
On The Streets of Dún Laoghaire - Boonz Remix,27,latin,194534,2019,5,valence,0.392
Good Life,45,latin,190347,2019,7,valence,0.568
Sun Comes Out,49,latin,175695,2019,5,valence,0.394
Praying To A God - Melio Remix,43,latin,213542,2019,3,valence,0.208
Somebody Like Me (feat. ORKID),47,latin,196516,2019,3,valence,0.534
Kinder Eyes (feat. Ryann),48,latin,181899,2019,1,valence,0.421
Lucky Ones,55,latin,181760,2019,5,valence,0.0702
Get Out,46,latin,150005,2019,8,valence,0.344
Blinding Lights,65,latin,130900,2019,8,valence,0.479
Dancing In The Dark (feat. Christof Jeppsson),47,latin,170594,2019,10,valence,0.214
Don't Need Diamonds,40,latin,164885,2019,2,valence,0.175
Moving On,33,latin,206494,2019,8,valence,0.347
La Boca,80,latin,206279,2019,5,valence,0.76
Cristina (feat. Shelow Shaq),77,latin,186893,2019,3,valence,0.869
Te Olvidaré,67,latin,185415,2019,6,valence,0.882
Pega Pega,65,latin,219600,2019,5,valence,0.843
Con Mi Amiga,59,latin,229945,2019,5,valence,0.839
Mi Canción Perdida,46,latin,234500,2019,5,valence,0.807
Me Hubieras Dicho,55,latin,217731,2019,8,valence,0.787
Píntame,47,latin,219831,2019,5,valence,0.613
Lámpara Pa' Mis Pies,52,latin,180267,2019,5,valence,0.966
"Si Te Atreves - Canción Original De La Película ""Los Japón""",50,latin,164664,2019,5,valence,0.867
Borinquen Bella (feat. Zion & Lennox),63,latin,224653,2019,4,valence,0.449
Te Quedaste Solo,45,latin,195867,2019,5,valence,0.741
Bien Chevere,34,latin,216810,2019,5,valence,0.871
Hookah & Sheridan's (Bachata Version),54,latin,207273,2019,2,valence,0.598
Contra La Pared,79,latin,224681,2019,3,valence,0.598
Celebration (feat. Ky-Mani Marley),61,latin,231933,2019,10,valence,0.838
Contento,1,latin,218406,2019,6,valence,0.333
Tu Amor Es Como Un Río,50,latin,227840,2019,5,valence,0.759
Don Juan & Cupido,49,latin,230896,2019,5,valence,0.872
Palm Beach,48,latin,184907,2019,5,valence,0.768
La China Medina,27,latin,241355,2019,5,valence,0.952
Sunday,28,latin,141622,2019,5,valence,0.838
Lluvia,28,latin,321061,2019,5,valence,0.461
Pa Los Files,27,latin,205056,2019,5,valence,0.844
Escolheu a Pessoa Errada (Acústico no Palhinha),40,latin,232518,2019,12,valence,0.243
AmarElo (Sample: Sujeito de Sorte - Belchior),61,latin,321493,2019,6,valence,0.535
Andar em Paz,44,latin,215813,2019,12,valence,0.499
Oração,48,latin,239669,2019,11,valence,0.141
Geminiana,63,latin,164820,2019,11,valence,0.503
Beijo Grego,33,latin,222907,2019,10,valence,0.567
Oasis - Ao Vivo no Estúdio MangoLab,52,latin,263640,2019,8,valence,0.322
20ver,46,latin,198101,2019,8,valence,0.864
Calmô,55,latin,254559,2019,3,valence,0.44
Um Pôr do Sol Na Praia,64,latin,188416,2019,7,valence,0.595
De Dentro do AP,37,latin,286625,2019,9,valence,0.664
Presente - A COLORS SHOW,48,latin,295000,2019,12,valence,0.338
Encaracolado,29,latin,254000,2019,1,valence,0.663
Cacto,34,latin,176144,2019,11,valence,0.38
Só,34,latin,203267,2019,12,valence,0.488
Maria João,26,latin,213000,2019,11,valence,0.696
Sem V.O.C.E,43,latin,246032,2019,9,valence,0.371
Banquete,41,latin,157964,2019,9,valence,0.413
Sinastria,33,latin,194180,2019,11,valence,0.799
Volta,43,latin,237263,2019,5,valence,0.188
Ficar Sem Você,34,latin,192069,2019,8,valence,0.506
Colo,34,latin,197077,2019,5,valence,0.568
Incendiário,35,latin,108669,2019,8,valence,0.788
Longe - Acústico,23,latin,139429,2019,11,valence,0.307
Louquinho,63,latin,176556,2019,7,valence,0.576
Caranguejo,25,latin,144019,2019,11,valence,0.89
Quem Você Pensa Que É?,5,latin,210750,2019,3,valence,0.802
Outro (Que É Você),33,latin,220223,2019,11,valence,0.248
Moça Do Vestido Molhado,23,latin,264440,2019,10,valence,0.379
Des Construção,31,latin,235117,2019,7,valence,0.321
Pense em Mim,44,latin,186322,2019,6,valence,0.396
Mundo Líquido,40,latin,212284,2019,4,valence,0.256
Perdoa,63,latin,222041,2019,3,valence,0.62
Ritual,34,latin,186932,2019,8,valence,0.746
Triângulos,29,latin,237972,2019,10,valence,0.573
Ovelha Negra,31,latin,197975,2019,8,valence,0.134
Louco e Divertido,31,latin,272320,2019,7,valence,0.613
Nada,25,latin,180521,2019,7,valence,0.431
Cara Nova (Microfonado Pocket Version),36,latin,188729,2019,11,valence,0.546
Das Estrelas,37,latin,259180,2019,1,valence,0.35
Escolheu a Pessoa Errada para Humilhar,50,latin,188930,2019,8,valence,0.58
Onda,45,latin,216000,2019,6,valence,0.562
No Amasso,16,latin,143915,2019,11,valence,0.857
I Got Eyes (feat. TILI),48,latin,159693,2019,11,valence,0.808
New Dream,44,latin,165391,2019,12,valence,0.674
Coming Back,47,latin,226750,2019,11,valence,0.256
Le Le Let Go,62,latin,160017,2019,12,valence,0.689
Never Letting Go,45,latin,183755,2019,12,valence,0.0987
Nothing Like You,59,latin,139250,2019,12,valence,0.532
Understand This,48,latin,187714,2019,12,valence,0.65
Bored Games,42,latin,199508,2019,11,valence,0.694
Somewhere,59,latin,171979,2019,11,valence,0.556
Get Along,49,latin,173447,2019,10,valence,0.269
Your Everything (Camero Edit),47,latin,220428,2019,11,valence,0.189
Waste the Time,42,latin,165000,2019,12,valence,0.133
Figured You Out,51,latin,184511,2019,11,valence,0.363
Close to Me,43,latin,167438,2019,11,valence,0.337
'74 - '75 (feat. Susan Tyler) - Radio Edit,51,latin,197000,2019,2,valence,0.522
Fool Myself (feat. Welms),47,latin,175996,2019,10,valence,0.379
Too Loud,45,latin,182987,2019,10,valence,0.355
By My Side,47,latin,149492,2019,8,valence,0.53
Make Me Choose,42,latin,190014,2019,11,valence,0.148
Blind,43,latin,178909,2019,10,valence,0.225
We Got It All (feat. MPH),43,latin,166267,2019,5,valence,0.615
Globetrotter,50,latin,166299,2019,7,valence,0.379
With You,42,latin,181707,2019,10,valence,0.453
Wicked Game,46,latin,191186,2019,9,valence,0.296
Love Does Make Sense,41,latin,179508,2019,9,valence,0.586
Miss You Everyday,57,latin,160373,2019,10,valence,0.441
Radio Love,53,latin,169918,2019,9,valence,0.46
So Sick,50,latin,180000,2019,8,valence,0.425
#Summerlovin,41,latin,204562,2019,6,valence,0.695
Paradise,44,latin,191625,2019,10,valence,0.712
Vertigo - Radio Edit,49,latin,220364,2019,10,valence,0.325
One by One - Alle Farben Remix,54,latin,158867,2019,8,valence,0.897
Lookin' At You,42,latin,158400,2019,9,valence,0.801
Look Away - Steve Void Remix,47,latin,159344,2019,8,valence,0.468
Don't Know How,40,latin,195122,2019,8,valence,0.164
New Lover,42,latin,184000,2019,7,valence,0.452
Netflix & Chill,39,latin,159947,2019,6,valence,0.272
Compass,41,latin,191750,2019,9,valence,0.608
Addicted,48,latin,182177,2019,8,valence,0.722
By Your Side,38,latin,163886,2019,5,valence,0.517
Ain't Nothing Like It,47,latin,166373,2019,3,valence,0.44
Jolene,48,latin,178455,2019,6,valence,0.334
Bonnie & Clyde,50,latin,180296,2019,7,valence,0.493
Our Show,39,latin,159500,2019,8,valence,0.724
Hola Señorita - Robin Schulz Remix,61,latin,175293,2019,7,valence,0.704
Different Kind of Love,45,latin,186180,2019,6,valence,0.64
A Place For Us (feat. Ynnox),60,latin,202560,2019,5,valence,0.716
Tattooed Heart,42,latin,186885,2019,6,valence,0.684
Drinking Alone,39,latin,168211,2019,7,valence,0.554
Boomerang,37,latin,188911,2019,8,valence,0.392
Comfort Zone,49,latin,180133,2019,5,valence,0.567
Backfire,45,latin,184800,2019,12,valence,0.847
Like I Love You,35,latin,172443,2019,11,valence,0.381
For You,38,latin,183830,2019,4,valence,0.608
Hey,36,latin,162286,2019,8,valence,0.218
Feelings,49,latin,163738,2019,3,valence,0.384
In The Morning,36,latin,198682,2019,7,valence,0.638
Fv3K,39,latin,203000,2019,6,valence,0.506
Over Me,33,latin,208945,2019,9,valence,0.435
Think About You,37,latin,156000,2019,9,valence,0.444
Come Back,37,latin,194400,2019,3,valence,0.557
Luv With U,34,latin,194943,2019,6,valence,0.728
Night Shift,36,latin,193173,2019,6,valence,0.699
Feelings - Jay Dixie Remix,35,latin,165415,2019,9,valence,0.664
Island,35,latin,185625,2019,8,valence,0.765
Up All Night,30,latin,204280,2019,7,valence,0.603
Honey,37,latin,133200,2019,8,valence,0.666
Running Wild,36,latin,195200,2019,7,valence,0.628
Feelings - KAJ Remix,32,latin,170467,2019,8,valence,0.655
Ride,31,latin,149478,2019,8,valence,0.453
One More Time,34,latin,185866,2019,6,valence,0.44
Hungover - Jay Fox Edit,29,latin,198104,2019,5,valence,0.69
Back To Me,36,latin,166542,2019,4,valence,0.482
Yellow Lights - Alex Grey Remix,35,latin,170256,2019,1,valence,0.271
Let Me Go,29,latin,166400,2019,5,valence,0.877
Mine By Tomorrow,40,latin,152449,2019,5,valence,0.733
Like You Boy,28,latin,173714,2019,5,valence,0.701
Feelings - Spada Remix,40,latin,178121,2019,7,valence,0.466
Get To Me,35,latin,211010,2019,5,valence,0.709
Trouble,27,latin,159677,2019,5,valence,0.361
Muscle Memory,35,latin,168980,2019,5,valence,0.309
What Do You Want,30,latin,170400,2019,3,valence,0.521
Kissing Mouths,35,latin,164819,2019,2,valence,0.543
Again Now,43,latin,162692,2019,1,valence,0.128
Work For You,31,latin,150483,2019,1,valence,0.646
Know,30,latin,153375,2019,3,valence,0.534
Ojala Que Llueva Cafe,51,latin,253333,2019,7,valence,0.808
A Pedir Su Mano,54,latin,295280,2019,7,valence,0.699
Solo Te Quiero Conmigo,34,latin,180500,2019,12,valence,0.811
Por Causa da Bandida,23,latin,176089,2019,12,valence,0.61
La Falsa Cubana,14,latin,284000,2019,12,valence,0.886
No Llores,39,latin,240862,2019,12,valence,0.928
Se Faltar Estrelas,17,latin,166620,2019,12,valence,0.639
Buscando - A Mi Tierra,17,latin,293088,2019,12,valence,0.802
Merengue Que Aloca,29,latin,235515,2019,11,valence,0.963
Dónde Están,54,latin,212555,2019,11,valence,0.855
Weekend,49,latin,228000,2019,11,valence,0.901
Detras De Ti,27,latin,156610,2019,12,valence,0.752
Desacatao - Remix,61,latin,277795,2019,11,valence,0.882
Déjalo,27,latin,253500,2019,11,valence,0.967
A Portarme Mal,42,latin,181765,2019,11,valence,0.69
Calma - Mambo Remix,43,latin,281707,2019,11,valence,0.942
Cara de Niño,42,latin,213060,2019,11,valence,0.926
La Peque,38,latin,219625,2019,11,valence,0.859
Abracadabra - Remix Los Hermanos Rosario,38,latin,267413,2019,11,valence,0.74
Una Mentira Más - Versión Salsa,32,latin,236437,2019,10,valence,0.825
Me Sacaste Del Llavero,36,latin,250125,2019,10,valence,0.961
De Los Besos Que Te Di,39,latin,222101,2019,10,valence,0.916
Margarita,36,latin,194400,2019,10,valence,0.196
Sabotaje,47,latin,209280,2019,10,valence,0.905
Maldita condena (feat. Colectivo Panamera),41,latin,215320,2019,9,valence,0.959
El Vacile,35,latin,222910,2019,11,valence,0.841
Aquí Quién Manda Soy Yo!,30,latin,250973,2019,10,valence,0.86
Tal y Como Estás,31,latin,208692,2019,9,valence,0.911
La Promesa,54,latin,184653,2019,11,valence,0.934
Pecado y Religión,36,latin,222231,2019,11,valence,0.927
gone,59,latin,121258,2019,4,valence,0.537
Lemon Wedge in the Sky,59,latin,131500,2019,4,valence,0.694
Duck in a Box,50,latin,140599,2019,6,valence,0.531
Jazzy Winter,60,latin,130923,2019,7,valence,0.645
Window Weather,42,latin,82143,2019,10,valence,0.797
Amazônia,41,latin,152250,2019,9,valence,0.834
Watersteps,41,latin,123333,2019,9,valence,0.358
Villas,51,latin,214140,2019,2,valence,0.137
Brick in the Wall,51,latin,140282,2019,4,valence,0.387
Nakama's Dance,48,latin,240667,2019,6,valence,0.501
Scootaloo,56,latin,147110,2019,3,valence,0.604
Nataly's Portra,40,latin,84751,2019,1,valence,0.482
lovely day,3,latin,122540,2019,2,valence,0.5
Mixed Feelings,49,latin,216310,2019,7,valence,0.377
Hazy,40,latin,79736,2019,4,valence,0.104
Pearls,40,latin,83294,2019,7,valence,0.677
Shifting Skies,55,latin,128696,2019,5,valence,0.437
better days,40,latin,136709,2019,7,valence,0.424
LAX,40,latin,107865,2019,7,valence,0.918
bossa uh,50,latin,210058,2019,2,valence,0.162
sweet,3,latin,93000,2019,6,valence,0.333
Tropico,40,latin,138353,2019,7,valence,0.295
Nightfall by the Sea,50,latin,177485,2019,9,valence,1e-05
Chill Waves & Wind in Leaves,57,latin,241375,2019,10,valence,1e-05
Summer Rain,62,latin,152884,2019,10,valence,1e-05
Suburban Forest Rain 2,57,latin,129000,2019,5,valence,0.0223
Forest Rain,75,latin,170000,2019,9,valence,1e-05
Gentle Waves on Rocks,48,latin,290281,2019,10,valence,0.0139
Forever Young,66,latin,201766,2019,5,valence,0.572
Memories,52,latin,185510,2019,11,valence,0.659
Perfect (feat. Haris),74,latin,176517,2019,10,valence,0.532
Mine [Revelries Remix],52,latin,172364,2019,12,valence,0.699
Gimme! Gimme! Gimme!,65,latin,187069,2019,11,valence,0.417
California Dreamin',58,latin,192876,2019,11,valence,0.373
Ain't No Sunshine,50,latin,197288,2019,8,valence,0.604
Here With Me,52,latin,216667,2019,7,valence,0.223
All Star,65,latin,151278,2019,8,valence,0.594
Moi Lolita (feat. OT),44,latin,174194,2019,7,valence,0.603
Rolling Stone (John Skyfield & ConKi Remix),46,latin,200394,2019,9,valence,0.689
Another Day in Paradise,53,latin,248193,2019,11,valence,0.253
Dance Monkey,53,latin,161346,2019,12,valence,0.649
Fuck I'm Lonely,49,latin,183284,2019,9,valence,0.612
Senorita,48,latin,180000,2019,8,valence,0.347
Ooh Girl (feat. A Boogie Wit da Hoodie),71,latin,168201,2019,8,valence,0.579
Made of Bones (Nightcall Remix),56,latin,182439,2019,11,valence,0.709
San Francisco,51,latin,235161,2019,7,valence,0.2
Escape (The Piña Colada Song),40,latin,206400,2019,10,valence,0.825
It Will Feel,51,latin,194359,2019,9,valence,0.438
Expectations,49,latin,176609,2019,8,valence,0.388
Waiting for You,48,latin,185143,2019,11,valence,0.377
La Isla Bonita,51,latin,206389,2019,5,valence,0.599
Into the Sea,56,latin,186885,2019,5,valence,0.263
Last Goodbye,49,latin,164870,2019,11,valence,0.521
Sunshine Reggae,17,latin,207115,2019,5,valence,0.767
Better Than This,35,latin,171259,2019,8,valence,0.485
Over My Shoulder,38,latin,220364,2019,6,valence,0.41
